"Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004","Hampton Roads Traffic Crashes by Month of Year, 2002-2004",,,,,,,,,
,,,,,,,,,,,,Hampton,Hampton,Roads:,Roads:,Roads:,,The,month,month
,January,,,,,,7.3%,7.3%,,,,of October had the most traffic,of October had the most traffic,of October had the most traffic,of October had the most traffic,of October had the most traffic,of October had the most traffic,of October had the most traffic,of October had the most traffic,of October had the most traffic
February,February,,,,,,6.8%,,,,,crashes,crashes,in,,Hampton,Hampton,Hampton,Roads,Roads
,,,,,,,,,,,,between,between,2002,2002,and,2004.,2004.,,The
,March,,,,,,7.8%,7.8%,,,,months,months,of,"August,","August,",,"May,","May,",and
,,,,,,,,,,,,December,December,December,had,,the,,"second,","second,"
,April,,,,,,,,,,,,,,,,,,,
,,,,,,,,8.3%,8.3%,,,"third, and fourth highest number","third, and fourth highest number","third, and fourth highest number","third, and fourth highest number","third, and fourth highest number","third, and fourth highest number","third, and fourth highest number","third, and fourth highest number","third, and fourth highest number"
,May,,,,,,,8.8%,8.8%,,,"of crashes, respectively.","of crashes, respectively.","of crashes, respectively.","of crashes, respectively.","of crashes, respectively.","of crashes, respectively.","of crashes, respectively.",Other,Other
,,,,,,,,,,,,than,a,decrease,decrease,,in,the,winter,winter
,June,,,,,,,8.4%,8.4%,,,"months,","months,",,there,,,was,,no
,July,,,,,,,8.6%,8.6%,,,discernable,discernable,discernable,difference,difference,difference,difference,in,the
,,,,,,,,,,,,number,number,of,crashes,crashes,crashes,,in,each
,August,,,,,,,,9.1%,,,season.,season.,,,,,,,
September,September,,,,,,,8.3%,8.3%,,,,,,,,,,,
,,,,,,,,,,,,Statewide:,Statewide:,Statewide:,,The,,months,months,of
,October,,,,,,,,9.3%,,,,,,,,,,,
,,,,,,,,,,,,"November, October, December,","November, October, December,","November, October, December,","November, October, December,","November, October, December,","November, October, December,","November, October, December,","November, October, December,","November, October, December,"
November,November,,,,,,,8.6%,8.6%,,,"and May, respectively, had the","and May, respectively, had the","and May, respectively, had the","and May, respectively, had the","and May, respectively, had the","and May, respectively, had the","and May, respectively, had the","and May, respectively, had the","and May, respectively, had the"
,,,,,,,,,,,,highest,highest,number,number,number,,of,traffic,traffic
December,December,,,,,,,8.8%,8.8%,,,crashes,crashes,between,between,between,,2002,,and
,,,,,,,,,,,,2004.,2004.,,,,,,,
,,0.0%,2.0%,2.0%,4.0%,,6.0%,8.0%,8.0%,10.0%,10.0%,,,,,,,,,
Data source:,VDOT.,,"Percent of Total Traffic Crashes, 2002 - 2004","Percent of Total Traffic Crashes, 2002 - 2004","Percent of Total Traffic Crashes, 2002 - 2004","Percent of Total Traffic Crashes, 2002 - 2004","Percent of Total Traffic Crashes, 2002 - 2004","Percent of Total Traffic Crashes, 2002 - 2004","Percent of Total Traffic Crashes, 2002 - 2004",,,,,,,,,,,
,,,,,,,,,,,,,,,,,Hampton Roads,Hampton Roads,Hampton Roads,Hampton Roads
,,,,,,,,7,7,,,,,,,Regional Safety Study,Regional Safety Study,Regional Safety Study,Regional Safety Study,Regional Safety Study
