Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”,Name: “Table 1 of 1 on page 6 of 55”
,M,Indian River Rd (2 segments),,,,,,,,,,,,,,
Arterial,M1 I-64 to Centreville Tpk,M1 I-64 to Centreville Tpk,"106,000",,,,2.9,"9,500",F,"101,600",,,,3.2,"9,100",F
Arterial,M2 Independence Blvd to Elbow Rd,M2 Independence Blvd to Elbow Rd,"19,200",,,,29.7,"1,700",C,"18,500",,,,29.9,"1,700",C
,N,Oceana Blvd (2 segments),,,,,,,,,,,,,,
Arterial,N1 Gen Booth Blvd to Tomcat Blvd/proposed Southeastern Pkwy,N1 Gen Booth Blvd to Tomcat Blvd/proposed Southeastern Pkwy,"42,300",,,,4.9,"3,800",F,"39,800",,,,6.2,"3,600",F
Arterial,N2 Tomcat Blvd/proposed Southeastern Pkwy to VA Beach Blvd,N2 Tomcat Blvd/proposed Southeastern Pkwy to VA Beach Blvd,"42,000",,,,23.7,"3,800",D,"41,400",,,,24.5,"3,700",D
,"BUILD SCENARIO - ALL ABOVE SEGMENTS, PLUS:","BUILD SCENARIO - ALL ABOVE SEGMENTS, PLUS:",,,,,,,,,,,,,,
,O,Hampton Roads Crossing Segment 1 (2 segments),,,,,,,,,,,,,,
Freeway,"O1 Proposed EW Conn., I-564 to Hampton Blvd","O1 Proposed EW Conn., I-564 to Hampton Blvd",,,,,,,,,,,,,,
Freeway,"O2 Proposed EW Conn., Hampton Blvd to I-664","O2 Proposed EW Conn., Hampton Blvd to I-664",,,,,,,,,,,,,,
,P,Hampton Roads Crossing (4 segments),,,,,,,,,,,,,,
,P1/O1,"Proposed EW Conn., I-564 to Hampton Blvd",,,,,,,,"21,200",,,,7.7,"1,900",A
,P2,"Proposed EW Conn., Hampton Blvd to Craney Island Conn.",,,,,,,,"36,300",,,,13.0,"3,300",B
,P3,"Proposed EW Conn., Craney Island Conn. to I-664",,,,,,,,"26,500",,,,9.5,"2,400",A
,P4,Proposed Craney Island Conn.,,,,,,,,"9,800",,,,3.6,900,A
,Q,Midtown Tunnel and MLK Frwy Extension (1 segment),,,,,,,,,,,,,,
,"Q1 MLK Frwy, I-264 to High St","Q1 MLK Frwy, I-264 to High St",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,G-3
