Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”,Name: “Table 1 of 1 on page 12 of 55”
Freeway,G3,Croaker Rd (Exit 231) to Route 199 @ Lightfoot (Exit 234),"84,500",,,,34.1,"7,600",D,"72,500",,,,26.9,"6,500",D
Freeway,G4,Route 199 @ Lightfoot (Exit 234) to Camp Peary Rd (Exit 238),"76,800",,,,29.1,"6,900",D,"66,600",,,,24.2,"6,000",C
Freeway,G5,Camp Peary Rd (Exit 238) to Route 199 @ Kingsmill (Exit 242),"81,400",,,,32.0,"7,300",D,"68,900",,,,25.2,"6,200",C
,H,I-264 (4 segments),,,,,,,,,,,,,,
Freeway,H1,Witchduck Rd to Independence Blvd,"218,200",,,,*,"19,600",F,"218,400",,,,*,"19,700",F
Freeway,H2,Independence Blvd to Rosemont Rd,"176,900",,,,37.2,"15,900",E,"175,700",,,,37.1,"15,800",E
Freeway,H3,Rosemont Rd to Lynnhaven Pkwy,"151,600",,,,28.7,"13,600",D,"149,400",,,,28.1,"13,400",D
Freeway,H4 First Colonial Rd to proposed Southeastern Pkwy,H4 First Colonial Rd to proposed Southeastern Pkwy,"73,400",,,,17.6,"6,600",B,"57,600",,,,13.8,"5,200",B
,I,Dam Neck Rd (2 segments),,,,,,,,,,,,,,
Arterial,,I1 Holland Rd to London Bridge Ext,"37,300",,,,22.9,"3,400",D,"41,500",,,,16.4,"3,700",E
Arterial,,I2 Proposed Southeastern Pkwy to Gen Booth Blvd,"39,600",,,,8.9,"3,600",F,"26,800",,,,22.0,"2,400",D
,J,Birdneck Rd ( 2 segments),,,,,,,,,,,,,,
Arterial,,J1 I-264 to VA Beach Blvd,"23,400",,,,15.0,"2,100",E,"27,100",,,,14.3,"2,400",E
Arterial,,J2 Gen Booth Blvd to Norfolk Ave,"3,800",,,,29.1,300,B,"8,100",,,,28.5,700,B
,K,Battlefield Blvd (2 segments),,,,,,,,,,,,,,
Arterial,K1 Great Bridge Bypass to Volvo Pkwy,K1 Great Bridge Bypass to Volvo Pkwy,"74,000",7.0,"5,100",F,7.2,"6,000",F,"47,400",23.3,"3,300",D,23.4,"3,800",D
Arterial,K2 Cedar Rd to Mt Pleasant Rd,K2 Cedar Rd to Mt Pleasant Rd,"33,800",14.0,"2,300",E,13.5,"2,500",E,"35,100",13.8,"2,400",E,13.2,"2,600",E
,L,Kempsville Rd (2 segments),,,,,,,,,,,,,,
Arterial,L1 Centreville Tpk to Indian River Rd,L1 Centreville Tpk to Indian River Rd,"32,900",16.2,"2,400",E,14.6,"2,900",F,"30,900",16.5,"2,300",E,15.0,"2,700",F
Arterial,L2 Great Bridge Bypass to Greenbrier Pkwy,L2 Great Bridge Bypass to Greenbrier Pkwy,"40,100",24.4,"3,000",D,22.9,"3,800",D,"38,700",24.5,"2,900",D,23.1,"3,700",D
,M,Indian River Rd (2 segments),,,,,,,,,,,,,,
Arterial,M1 I-64 to Centreville Tpk,M1 I-64 to Centreville Tpk,"100,600",,,,3.3,"9,100",F,"100,600",,,,3.3,"9,100",F
Arterial,M2 Independence Blvd to Elbow Rd,M2 Independence Blvd to Elbow Rd,"17,500",,,,30.1,"1,600",C,"18,400",,,,29.9,"1,700",C
,N,Oceana Blvd (2 segments),,,,,,,,,,,,,,
Arterial,N1 Gen Booth Blvd to Tomcat Blvd/proposed Southeastern Pkwy,N1 Gen Booth Blvd to Tomcat Blvd/proposed Southeastern Pkwy,"43,200",,,,4.6,"3,900",F,"39,700",,,,6.3,"3,600",F
Arterial,N2 Tomcat Blvd/proposed Southeastern Pkwy to VA Beach Blvd,N2 Tomcat Blvd/proposed Southeastern Pkwy to VA Beach Blvd,"31,100",,,,40.9,"2,800",B,"41,000",,,,25.0,"3,700",D
,"BUILD SCENARIO - ALL ABOVE SEGMENTS, PLUS:","BUILD SCENARIO - ALL ABOVE SEGMENTS, PLUS:",,,,,,,,,,,,,,
,O,Hampton Roads Crossing Segment 1 (2 segments),,,,,,,,,,,,,,
Freeway,"O1 Proposed EW Conn., I-564 to Hampton Blvd","O1 Proposed EW Conn., I-564 to Hampton Blvd",,,,,,,,,,,,,,
Freeway,"O2 Proposed EW Conn., Hampton Blvd to I-664","O2 Proposed EW Conn., Hampton Blvd to I-664",,,,,,,,,,,,,,
,P,Hampton Roads Crossing (4 segments),,,,,,,,,,,,,,
,P1/O1,"Proposed EW Conn., I-564 to Hampton Blvd",,,,,,,,,,,,,,
,P2,"Proposed EW Conn., Hampton Blvd to Craney Island Conn.",,,,,,,,,,,,,,
,P3,"Proposed EW Conn., Craney Island Conn. to I-664",,,,,,,,,,,,,,
,P4,Proposed Craney Island Conn.,,,,,,,,,,,,,,
,Q,Midtown Tunnel and MLK Frwy Extension (1 segment),,,,,,,,,,,,,,
,"Q1 MLK Frwy, I-264 to High St","Q1 MLK Frwy, I-264 to High St",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,G-9
