Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”
,,,,,Virginia,,Va Bch,Newport,,,,,,,
Home-Based Other,Chesapeake,Norfolk,Portsmouth,Suffolk,Beach,Isle of Wight,Waterfront,News,Hampton,Poquoson,Williamsburg,James City,York,Gloucester,
,1,2,3,4,5,6,7,11,12,13,14,15,16,17,Total
Chesapeake,"316,538","49,404","61,376","17,272","103,700","4,575","1,644","10,060","8,932",228,"1,744","1,123","1,823",0,"578,420"
Norfolk,"20,550","342,581","10,403","2,635","91,294","1,217","1,055","5,612","7,250",173,733,627,"1,175",1,"485,306"
Portsmouth,"30,099","10,486","123,502","8,448","9,312","1,710",311,"3,761","3,293",68,421,332,592,0,"192,335"
Suffolk,"9,182","2,813","8,188","59,072","4,991","4,281",155,"4,000","3,163",88,606,364,718,16,"97,636"
Virginia Beach,"53,935","95,090","9,525","5,194","849,748","2,191","22,855","6,771","7,582",211,"1,554",951,"1,602",0,"1,057,209"
Isle of Wight,"1,862","1,293","1,490","3,850","2,095","80,369",72,"5,723","4,581",111,707,441,868,51,"103,514"
Va Bch Waterfront,351,670,165,81,"13,896",37,"6,557",102,166,3,34,14,29,0,"22,106"
Newport News,"2,322","3,215","1,937","2,145","3,858","3,728",122,"492,108","94,534","1,971","10,704","6,288","34,664","1,102","658,700"
Hampton,"1,411","2,753","1,133","1,113","3,039","1,846",114,"63,409","257,071","1,591","2,154","1,347","9,545",439,"346,965"
Poquoson,318,509,193,273,657,383,15,"11,292","13,590","16,455",734,553,"6,970",154,"52,096"
Williamsburg,30,32,17,22,68,28,3,776,226,9,"17,917","3,677","3,317",27,"26,147"
James City,571,895,428,452,"1,182",583,22,"11,704","4,453",207,"53,900","116,099","18,675",567,"209,739"
York,502,802,372,453,"1,031",622,35,"39,461","18,788","1,916","15,103","6,711","63,522",402,"149,718"
Gloucester,75,133,63,62,148,74,2,"1,161",598,31,406,253,508,"35,115","38,629"
Total,"437,746","510,675","218,793","101,073","1,085,020","101,643","32,961","655,941","424,228","23,062","106,715","138,781","144,009","37,873","4,018,520"
,,,,,Virginia,,Va Bch,Newport,,,,,,,
Non Home-Based,Chesapeake,Norfolk,Portsmouth,Suffolk,Beach,Isle of Wight,Waterfront,News,Hampton,Poquoson,Williamsburg,James City,York,Gloucester,
,1,2,3,4,5,6,7,11,12,13,14,15,16,17,Total
Chesapeake,"110,696","19,739","19,205","5,672","34,164","1,333",346,"2,271","1,331",124,194,566,561,131,"196,333"
Norfolk,"19,558","198,192","8,615","1,573","57,519",786,605,"1,842","2,198",82,333,884,626,161,"292,973"
Portsmouth,"19,272","8,746","53,711","4,268","5,522",857,96,"1,083",743,30,143,356,260,61,"95,148"
Suffolk,"5,849","1,640","4,324","22,866","2,121","2,241",43,"1,333",896,40,103,380,263,74,"42,176"
Virginia Beach,"33,865","57,352","5,412","2,034","363,655","1,536","8,366","3,690","2,193",216,231,798,965,229,"480,542"
Isle of Wight,"1,426",852,911,"2,323","1,673","33,405",61,"2,657","1,755",67,102,446,389,97,"46,164"
Va Bch Waterfront,345,604,92,41,"8,359",56,"2,294",112,110,6,8,16,19,7,"12,070"
Newport News,"2,508","2,057","1,198","1,420","4,093","2,642",118,"176,229","37,538","1,799","2,278","5,999","16,087",620,"254,585"
Hampton,"1,425","2,339",788,945,"2,379","1,794",125,"37,304","111,291","1,941",528,"1,342","6,772",446,"169,419"
Poquoson,139,87,32,44,237,79,6,"1,783","1,951","2,871",51,126,"1,191",38,"8,633"
Williamsburg,226,379,162,114,264,109,9,"2,381",563,55,"14,372","11,387","4,744",101,"34,866"
James City,649,995,404,422,913,477,18,"6,206","1,425",134,"11,398","65,176","7,324",388,"95,929"
York,622,707,288,283,"1,078",401,21,"16,267","6,878","1,214","4,719","7,277","22,637",200,"62,593"
Gloucester,151,214,90,100,230,141,6,808,286,37,112,294,485,"13,477","16,429"
Total,"196,730","293,902","95,233","42,107","482,208","45,858","12,113","253,964","169,159","8,616","34,571","95,047","62,323","16,029","1,807,860"
,,,,,,,,,,,,,,,H-1
