Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”,Name: “Table 1 of 1 on page 33 of 88”
"I-64, I-264 to Indian River Rd","I-64, I-264 to Indian River Rd","I-64, I-264 to Indian River Rd","I-64, I-264 to Indian River Rd",,,,D,D,D,D,D,D,D,D,D
"Brambleton Ave, Colley Ave to Boush St","Brambleton Ave, Colley Ave to Boush St","Brambleton Ave, Colley Ave to Boush St","Brambleton Ave, Colley Ave to Boush St","Brambleton Ave, Colley Ave to Boush St",,,F,F,F,F,F,F,F,F,F
Downtown Tunnel (I-264 from Portsmouth to I-464),Downtown Tunnel (I-264 from Portsmouth to I-464),Downtown Tunnel (I-264 from Portsmouth to I-464),Downtown Tunnel (I-264 from Portsmouth to I-464),Downtown Tunnel (I-264 from Portsmouth to I-464),Downtown Tunnel (I-264 from Portsmouth to I-464),Downtown Tunnel (I-264 from Portsmouth to I-464),F,F,F,F,F,F,F,F,C
Jordan Bridge(Poindexter from Portsmouth to I-464),Jordan Bridge(Poindexter from Portsmouth to I-464),Jordan Bridge(Poindexter from Portsmouth to I-464),Jordan Bridge(Poindexter from Portsmouth to I-464),Jordan Bridge(Poindexter from Portsmouth to I-464),Jordan Bridge(Poindexter from Portsmouth to I-464),Jordan Bridge(Poindexter from Portsmouth to I-464),E,E,E,E,E,E,E,E,F
"I-64, Route 199 @ Lightfoot Rd. to Camp Peary Rd.","I-64, Route 199 @ Lightfoot Rd. to Camp Peary Rd.","I-64, Route 199 @ Lightfoot Rd. to Camp Peary Rd.","I-64, Route 199 @ Lightfoot Rd. to Camp Peary Rd.","I-64, Route 199 @ Lightfoot Rd. to Camp Peary Rd.","I-64, Route 199 @ Lightfoot Rd. to Camp Peary Rd.","I-64, Route 199 @ Lightfoot Rd. to Camp Peary Rd.",D,D,D,D,D,C,D,D,D
"I-264, Witchduck Rd to Independence Blvd","I-264, Witchduck Rd to Independence Blvd","I-264, Witchduck Rd to Independence Blvd","I-264, Witchduck Rd to Independence Blvd","I-264, Witchduck Rd to Independence Blvd",,,F,F,F,F,F,F,F,F,F
"Dam Neck Road, Holland Rd to London Bridge Ext","Dam Neck Road, Holland Rd to London Bridge Ext","Dam Neck Road, Holland Rd to London Bridge Ext","Dam Neck Road, Holland Rd to London Bridge Ext","Dam Neck Road, Holland Rd to London Bridge Ext","Dam Neck Road, Holland Rd to London Bridge Ext","Dam Neck Road, Holland Rd to London Bridge Ext",F,F,F,F,D,E,F,F,F
"Birdneck Rd.,",I-264 to VA Beach Blvd,I-264 to VA Beach Blvd,I-264 to VA Beach Blvd,,,,E,E,E,E,E,E,E,E,E
"Battlefield Blvd., Great Bridge Bypass to Volvo Pkwy","Battlefield Blvd., Great Bridge Bypass to Volvo Pkwy","Battlefield Blvd., Great Bridge Bypass to Volvo Pkwy","Battlefield Blvd., Great Bridge Bypass to Volvo Pkwy","Battlefield Blvd., Great Bridge Bypass to Volvo Pkwy","Battlefield Blvd., Great Bridge Bypass to Volvo Pkwy","Battlefield Blvd., Great Bridge Bypass to Volvo Pkwy",E,D,D,D,F,D,D,D,D
"Kempsville Rd., Centreville Tpk to Indian River Rd","Kempsville Rd., Centreville Tpk to Indian River Rd","Kempsville Rd., Centreville Tpk to Indian River Rd","Kempsville Rd., Centreville Tpk to Indian River Rd","Kempsville Rd., Centreville Tpk to Indian River Rd","Kempsville Rd., Centreville Tpk to Indian River Rd",,F,F,F,F,F,F,F,F,F
"Indian River Rd., I-64 to Centreville Tpk","Indian River Rd., I-64 to Centreville Tpk","Indian River Rd., I-64 to Centreville Tpk","Indian River Rd., I-64 to Centreville Tpk","Indian River Rd., I-64 to Centreville Tpk",,,F,F,F,F,F,F,F,F,F
"Oceana Blvd., Gen Booth Blvd. to Tomcat Blvd.","Oceana Blvd., Gen Booth Blvd. to Tomcat Blvd.","Oceana Blvd., Gen Booth Blvd. to Tomcat Blvd.","Oceana Blvd., Gen Booth Blvd. to Tomcat Blvd.","Oceana Blvd., Gen Booth Blvd. to Tomcat Blvd.","Oceana Blvd., Gen Booth Blvd. to Tomcat Blvd.",,F,F,F,F,F,F,F,F,F
,,,,,,,,,,,,,,4-28,
